YEAR,PLAYER,POS,HGT,WGT,BMI,BF,WNGSPN,STNDRCH,HANDL,HANDW,STNDVERT,LPVERT,LANE,SHUTTLE,SPRINT,BENCH,BAR,PAN,PBHGT,PDHGT
2021,"Wiggins, Aaron",SG-SF,76.50,190.0,22.82,0.0500,81.75,103.0,8.75,8.50,29.5,36.0,11.20,3.00,3.04,NA,1.069,74.4,132.5,139.0
2021,"Williams, Ziaire",SF,80.25,188.4,20.57,0.0440,82.25,106.5,9.00,8.80,34.0,39.5,10.69,3.04,3.12,NA,1.025,78.8,140.5,146.0
2021,"Wright IV, McKinley",PG,71.25,192.2,26.62,0.0670,77.25,94.0,8.50,9.00,31.5,38.0,10.76,3.12,3.08,NA,1.084,76.5,125.5,132.0
2021,"Wright, Moses",PF,79.75,225.8,24.96,0.0560,84.75,107.0,9.00,9.50,31.5,38.0,11.20,3.42,3.15,NA,1.063,85.5,138.5,145.0
2021,"Zegarowski, Marcus",PG,72.75,180.8,24.02,0.0720,74.75,96.0,8.00,9.50,30.0,35.5,11.47,3.26,3.11,NA,1.027,76.0,126.0,131.5
2020,"Achiuwa, Precious",PF,79.50,234.0,26.03,0.0670,84.75,108.5,9.00,10.00,NA,NA,NA,NA,NA,NA,1.066,90.0,NA,NA
2020,"Alexander, Ty-Shon",SG,74.00,200.8,25.78,0.1230,80.00,100.0,8.75,8.80,28.0,33.0,11.33,2.47,3.26,NA,1.081,76.6,128.0,133.0
2020,"Azubuike, Udoka",C,82.00,259.5,27.13,0.0961,91.25,109.0,9.25,10.00,37.0,41.0,11.82,3.61,3.23,NA,1.113,92.5,146.0,150.0
2020,"Bey, Tyler",PF,78.00,212.8,24.59,0.0500,85.25,105.5,8.50,9.00,37.0,43.5,11.35,2.75,3.17,NA,1.093,76.5,142.5,149.0
2020,"Childs, Yoeli",PF,78.00,226.4,26.16,0.0820,83.50,106.0,8.75,10.00,34.0,38.5,10.87,2.42,3.22,NA,1.071,87.5,140.0,144.5
2020,"Diakite, Mamadi",PF,80.50,222.1,24.09,0.0783,87.75,107.0,9.00,10.30,28.0,37.0,11.95,2.71,3.16,NA,1.090,92.3,135.0,144.0
2020,"Dotson, Devon",PG,72.50,185.2,24.77,0.0460,75.00,95.0,8.25,10.00,31.5,40.5,10.44,2.22,3.02,NA,1.034,82.5,126.5,135.5
2020,"Eboua, Paul",SF-PF,78.00,222.2,25.67,0.0380,87.50,108.0,9.00,10.30,33.0,35.5,10.79,2.44,3.19,NA,1.122,92.3,141.0,143.5
2020,"Elleby, CJ",SG-SF,77.50,198.6,23.25,0.0420,79.25,100.5,8.75,10.00,30.5,36.5,11.25,2.63,3.25,NA,1.023,87.5,131.0,137.0
2020,"Forrest, Trent",PG,75.50,203.0,25.04,0.0565,79.50,102.5,9.00,9.80,28.0,34.5,11.04,2.50,3.18,NA,1.053,87.8,130.5,137.0
2020,"Green, Josh",SG-SF,76.50,214.0,25.71,0.0680,81.75,101.5,8.00,8.80,30.5,39.5,10.64,2.28,3.12,NA,1.069,70.0,132.0,141.0
2020,"Hagans, Ashton",PG,73.50,193.0,25.12,0.0410,80.00,99.5,9.00,9.00,29.5,36.5,10.82,2.50,3.13,NA,1.088,81.0,129.0,136.0
2020,"Hall, Joshua",SF,78.00,196.6,22.72,0.0760,83.00,104.5,8.75,9.50,31.5,37.5,12.16,2.62,3.38,NA,1.064,83.1,136.0,142.0
2020,"Harris, Jalen",SG,74.75,193.4,24.33,0.0440,79.00,97.5,8.25,9.50,37.5,42.5,10.59,2.49,3.11,NA,1.057,78.4,135.0,140.0
2020,"Howard, Markus",PG,69.50,170.8,24.86,0.0991,72.25,91.5,8.50,7.80,30.5,35.5,11.21,3.17,3.11,NA,1.040,65.9,122.0,127.0
2020,"Hughes, Elijah",SF-SG,76.75,229.0,27.33,0.1020,79.50,101.5,8.50,8.80,NA,NA,NA,NA,NA,NA,1.036,74.4,NA,NA
2020,"Joe, Isaiah",SG,75.00,170.4,21.30,0.0470,79.50,101.0,8.25,8.30,NA,NA,NA,NA,NA,NA,1.060,68.1,NA,NA
2020,"Jones, Mason",SG,75.75,207.2,25.39,0.0890,79.00,102.5,8.75,8.50,24.0,31.0,10.60,2.49,3.33,NA,1.043,74.4,126.5,133.5
2020,"Knight, Nathan",PF-C,80.00,235.0,25.81,0.0820,86.00,109.5,9.00,9.50,23.0,31.5,11.56,2.96,3.31,NA,1.075,85.5,132.5,141.0
2020,"Maledon, Theo",PG,76.00,187.4,22.81,0.0280,80.75,100.5,8.50,10.00,NA,NA,NA,NA,NA,NA,1.063,85.0,NA,NA
2020,"Mane, Karim",PG-SG,77.00,196.0,23.24,0.0373,83.00,102.0,8.50,9.80,31.0,36.0,11.52,2.64,3.04,NA,1.078,82.9,133.0,138.0
2020,"Marshall, Naji",SF,77.75,233.5,27.15,0.0870,84.75,102.5,9.25,10.50,28.5,35.0,11.77,2.90,3.37,NA,1.090,97.1,131.0,137.5
2020,"Martin Jr., Kenyon",SF-PF,78.00,213.2,24.64,0.0590,79.25,102.0,8.50,8.80,31.5,38.5,11.93,2.58,3.16,NA,1.016,74.4,133.5,140.5
2020,"Mays, Skylar",SG,75.00,204.0,25.50,0.0740,78.00,99.0,8.00,9.80,29.0,37.5,10.65,2.40,3.30,NA,1.040,78.0,128.0,136.5
2020,"Nnaji, Zeke",PF-C,81.25,246.8,26.28,0.0590,86.00,105.5,9.00,10.50,33.0,38.0,10.94,2.72,3.20,NA,1.058,94.5,138.5,143.5
2020,"Nwora, Jordan",SF-PF,77.75,223.0,25.93,0.1168,82.25,104.0,8.50,9.30,29.0,35.0,11.29,2.66,3.43,NA,1.058,78.6,133.0,139.0
2020,"Perry, Reggie",PF-C,80.25,249.6,27.25,0.0840,84.25,106.5,9.25,11.00,30.0,33.5,11.26,2.57,3.25,NA,1.050,101.8,136.5,140.0
2020,"Powell, Myles",PG-SG,72.50,194.0,25.95,0.1580,79.00,99.0,8.00,9.00,NA,NA,NA,NA,NA,NA,1.090,72.0,NA,NA
2020,"Quickley, Immanuel",SG,74.00,185.8,23.85,0.0820,80.25,99.0,8.00,8.80,29.5,35.5,11.21,2.46,3.17,NA,1.084,70.0,128.5,134.5
2020,"Ramsey, Jahmi'us",SG,74.50,193.4,24.50,0.0340,78.00,100.5,8.75,9.80,NA,NA,NA,NA,NA,NA,1.047,85.3,NA,NA
2020,"Reed Jr., Paul",PF,80.50,219.2,23.78,0.0683,86.00,109.5,9.00,8.80,26.5,37.5,12.29,2.67,3.45,NA,1.068,78.8,136.0,147.0
2020,"Richards, Nick",C,82.50,241.6,24.95,0.0850,86.25,110.0,9.00,9.00,30.0,34.0,11.42,2.92,3.25,NA,1.045,81.0,140.0,144.0
2020,"Riller, Grant",PG-SG,72.25,178.4,24.03,0.0540,77.25,96.5,8.00,8.50,32.5,39.5,11.17,2.45,3.07,NA,1.069,68.0,129.0,136.0
2020,"Scrubb, Jayden",SG-SF,77.00,185.2,21.96,0.0370,81.50,104.5,8.25,9.80,NA,NA,NA,NA,NA,NA,1.058,80.4,NA,NA
2020,"Smith, Jalen",PF-C,81.25,224.6,23.92,0.0370,86.25,110.0,9.25,9.30,NA,NA,NA,NA,NA,NA,1.062,85.6,NA,NA
2020,"Stanley, Cassius",SG,77.00,201.6,23.90,0.0580,79.00,99.5,8.25,9.00,34.5,44.0,11.40,2.43,3.09,NA,1.026,74.3,134.0,143.5
2020,"Stevens, Lamar",SF-PF,77.75,228.0,26.51,0.0680,81.00,101.0,8.50,9.80,35.0,41.0,10.35,2.54,3.20,NA,1.042,82.9,136.0,142.0
2020,"Stewart, Isaiah",C,79.25,243.0,27.20,0.0750,88.75,108.5,9.00,10.50,NA,NA,NA,NA,NA,NA,1.120,94.5,NA,NA
2020,"Terry, Tyrell",PG,73.50,170.0,22.12,0.0760,73.75,96.0,7.50,8.30,30.0,34.0,10.78,2.59,3.28,NA,1.003,61.9,126.0,130.0
2020,"Tillie, Killian",PF,80.75,221.6,23.89,0.1243,80.00,106.0,8.25,9.30,27.5,32.0,11.60,2.62,3.40,NA,0.991,76.3,133.5,138.0
2020,"Tillman Sr., Xavier",PF-C,79.50,266.5,29.64,0.0850,86.00,106.0,10.25,11.00,26.0,32.5,11.80,3.01,3.49,NA,1.082,112.8,132.0,138.5
2020,"Wesson, Kaleb",C,81.25,252.6,26.90,0.1250,87.50,111.5,9.00,10.80,21.5,27.0,11.73,2.64,3.60,NA,1.077,96.8,133.0,138.5
2020,"Whitney, Kahlil",SF,77.50,205.0,23.99,0.0530,84.25,105.5,9.25,10.30,29.0,39.0,11.17,2.61,3.28,NA,1.087,94.8,134.5,144.5
2020,"Winston, Cassius",PG,72.50,196.0,26.21,0.0900,78.00,97.0,8.75,8.30,24.0,28.0,11.15,2.74,3.61,NA,1.076,72.2,121.0,125.0
2020,"Woodard II, Robert",SF,77.50,230.2,26.94,0.0450,86.00,105.5,9.00,10.80,32.0,38.0,11.10,2.49,3.18,NA,1.110,96.8,137.5,143.5
2019,"Alexander-Walker, Nickeil",SG,76.25,203.8,24.64,0.0590,81.50,102.0,8.50,8.80,NA,NA,NA,NA,NA,NA,1.069,74.4,NA,NA
2019,"Bazley, Darius",PF,79.75,208.4,23.04,0.0360,84.00,107.0,9.00,9.80,30.5,37.0,11.09,2.95,3.27,4,1.053,87.8,137.5,144.0
2019,"Bol, Bol",C,84.75,208.0,20.36,0.0710,91.00,115.5,9.25,9.50,NA,NA,NA,NA,NA,NA,1.074,87.9,NA,NA
2019,"Bone, Jordan",SG,73.50,179.0,23.29,0.0500,75.25,95.0,7.50,9.30,36.0,42.5,9.97,2.78,3.08,7,1.024,69.4,131.0,137.5
2019,"Bowen II, Brian",SF,78.25,200.0,22.96,0.0650,82.00,103.0,8.50,9.80,32.0,35.5,10.98,3.21,3.26,1,1.048,82.9,135.0,138.5
2019,"Bowman, Ky",PG,73.00,181.2,23.90,0.0490,79.00,98.0,8.25,9.00,27.5,33.0,11.11,3.11,3.26,4,1.082,74.3,125.5,131.0
2019,"Brazdeikis, Ignas",SF,77.75,220.8,25.68,0.0600,81.25,102.0,8.75,9.50,31.0,36.5,11.06,3.17,3.36,13,1.045,83.1,133.0,138.5
2019,"Brissett, O'Shae",SF-PF,79.00,203.2,22.89,0.0290,84.00,104.0,9.00,9.50,34.0,37.5,11.30,3.18,3.48,11,1.063,85.5,138.0,141.5
2019,"Brown, Moses",C,85.25,237.2,22.94,0.0780,88.75,113.0,9.50,10.30,27.0,31.0,11.95,3.30,3.51,NA,1.041,97.4,140.0,144.0
2019,"Clarke, Brandon",SF,79.25,207.2,23.19,0.0490,80.25,102.0,8.25,9.50,34.0,40.5,10.61,3.05,3.15,10,1.013,78.4,136.0,142.5
2019,"Claxton, Nicolas",C,82.00,216.6,22.65,0.0450,86.50,110.0,9.25,9.50,31.5,36.5,11.26,3.47,3.36,8,1.055,87.9,141.5,146.5
2019,"Cook, Tyler",PF,79.25,245.4,27.47,0.0610,84.50,106.5,9.50,10.80,27.5,32.0,11.32,3.10,3.28,11,1.066,102.1,134.0,138.5
2019,"Culver, Jarrett",SG,77.25,194.2,22.88,0.0500,81.50,100.5,8.25,8.50,NA,NA,NA,NA,NA,NA,1.055,70.1,NA,NA
2019,"Davis, Terence",SG,75.00,192.4,24.05,0.0410,80.75,101.0,9.25,10.80,29.5,34.0,10.69,2.96,3.28,13,1.077,99.4,130.5,135.0
2019,"Dort, Luguentz",PG,74.75,222.2,27.96,0.0500,80.50,99.5,8.50,9.00,32.5,38.0,10.79,3.13,3.22,14,1.077,76.5,132.0,137.5
2019,"Edwards, Carsen",PG,70.75,199.4,28.00,0.0550,78.00,94.5,8.75,9.00,28.5,34.0,10.53,2.82,3.22,14,1.102,78.8,123.0,128.5
2019,"Fall, Tacko",C,89.25,288.8,25.49,0.0680,98.25,122.5,10.50,10.50,22.0,26.5,13.01,3.46,3.78,8,1.101,110.3,144.5,149.0
2019,"Fernando, Bruno",C,80.75,237.0,25.55,0.0540,87.25,110.0,9.25,10.00,29.5,33.5,11.29,3.05,3.21,13,1.080,92.5,139.5,143.5
2019,"Gafford, Daniel",PF,81.25,237.6,25.30,0.0590,86.25,110.0,9.25,9.30,32.5,36.5,11.61,3.19,3.25,5,1.062,85.6,142.5,146.5
2019,"Guy, Kyle",SG,72.75,167.8,22.29,0.0570,76.50,95.5,8.00,8.80,30.5,36.5,10.48,3.07,3.27,4,1.052,70.0,126.0,132.0
2019,"Hands, Jaylen",PG,73.50,180.4,23.48,0.0510,77.50,97.0,8.00,8.30,33.0,41.5,10.73,3.03,3.12,6,1.054,66.0,130.0,138.5
2019,"Harper, Jared",PG,69.75,169.2,24.45,0.0390,77.50,94.0,8.25,9.50,33.5,40.5,10.77,3.02,3.04,8,1.111,78.4,127.5,134.5
2019,"Hayes, Jaxson",PF,82.25,218.6,22.72,0.0500,87.50,110.5,9.25,10.50,27.0,34.5,11.74,3.23,3.37,5,1.064,97.1,137.5,145.0
2019,"Hernandez, Dewan",C,81.00,232.8,24.94,0.0610,85.75,107.0,9.50,10.30,30.5,35.5,11.46,3.25,3.28,13,1.059,97.4,137.5,142.5
2019,"Herro, Tyler",SG,76.50,192.4,23.11,0.0710,75.25,100.5,8.00,8.80,NA,NA,NA,NA,NA,NA,0.984,70.0,NA,NA
2019,"Hoard, Jalen",PF,79.25,212.6,23.80,0.0670,84.75,105.5,8.75,9.80,27.5,35.5,11.44,3.32,3.34,8,1.069,85.3,133.0,141.0
2019,"Horton-Tucker, Talen",SG,74.50,235.4,29.82,0.0840,85.25,103.0,9.50,9.80,26.0,34.5,11.34,3.43,3.34,10,1.144,92.6,129.0,137.5
2019,"Jeffries, DaQuan",SF-PF,76.00,215.6,26.24,0.0390,83.25,104.0,9.50,10.30,NA,NA,NA,NA,NA,NA,1.095,97.4,NA,NA
2019,"Jerome, Ty",PG,76.25,194.4,23.51,0.0650,76.00,98.0,8.25,9.50,26.0,31.5,11.21,3.12,3.40,2,0.997,78.4,124.0,129.5
2019,"Johnson, Cameron",SG,79.00,205.2,23.11,0.0580,82.00,103.0,8.00,8.50,30.5,36.5,10.52,3.28,3.26,NA,1.038,68.0,133.5,139.5
2019,"Johnson, Keldon",SG,76.75,216.4,25.83,0.0560,81.25,104.0,8.00,9.30,NA,NA,NA,NA,NA,NA,1.059,74.0,NA,NA
2019,"Kabengele, Mfiondu",PF,80.75,256.2,27.62,0.0510,87.00,109.5,9.25,10.80,28.0,35.5,11.21,3.30,3.25,6,1.077,99.4,137.5,145.0
2019,"King, Louis",SF,78.75,195.2,22.13,0.0480,84.25,104.5,8.00,8.50,29.0,33.0,10.99,3.05,3.28,0,1.070,68.0,133.5,137.5
2019,"Langford, Romeo",SG,76.50,NA,NA,NA,83.00,103.0,9.00,9.00,NA,NA,NA,NA,NA,NA,1.085,81.0,NA,NA
2019,"Lawson, Dedric",PF,79.00,233.0,26.25,0.0890,86.25,107.5,9.75,9.80,23.5,26.0,11.80,3.54,3.60,10,1.092,95.1,131.0,133.5
2019,"Lecque, Jalen",PG,74.50,185.2,23.46,0.0400,80.50,98.5,8.75,8.50,35.0,43.0,11.09,3.30,3.29,1,1.081,74.4,133.5,141.5
2019,"Little, Nassir",SF,76.50,224.2,26.93,0.0590,85.25,104.5,8.75,10.00,31.0,38.5,12.15,3.10,3.24,5,1.114,87.5,135.5,143.0
2019,"Mann, Terance",SG-SF,76.75,204.6,24.42,0.0400,79.75,101.0,9.50,9.30,32.5,38.5,11.51,3.14,3.30,6,1.039,87.9,133.5,139.5
2019,"Martin, Cody",PG-SG,76.75,192.2,22.94,0.0500,82.25,102.5,8.25,9.00,28.0,35.5,10.44,2.99,3.32,7,1.072,74.3,130.5,138.0
2019,"Matthews, Charles",SG,77.00,194.8,23.10,0.0380,81.50,103.0,8.50,8.80,29.5,37.5,11.26,3.24,3.38,9,1.058,74.4,132.5,140.5
2019,"McDaniels, Jalen",SF,80.25,191.6,20.92,0.0570,84.25,105.5,9.00,10.00,29.5,33.5,11.54,3.23,3.32,0,1.050,90.0,135.0,139.0
2019,"Norvell Jr., Zach",SG,76.50,206.4,24.79,0.0750,78.00,101.0,8.50,9.50,24.0,30.0,11.60,3.34,3.43,NA,1.020,80.8,125.0,131.0
2019,"Nowell, Jaylen",SG,75.25,202.4,25.13,0.0610,79.25,98.0,8.25,8.50,32.0,38.5,10.76,3.13,3.23,2,1.053,70.1,130.0,136.5
2019,"Okpala, KZ",SF,79.25,209.6,23.46,0.0460,85.75,106.5,9.25,9.30,30.5,37.0,10.88,3.13,3.38,9,1.082,85.6,137.0,143.5
2019,"Oni, Miye",SG,76.25,205.6,24.86,0.0490,82.75,100.5,9.00,10.00,30.5,38.5,11.71,3.12,3.17,19,1.085,90.0,131.0,139.0
2019,"Paschall, Eric",SF,78.00,254.4,29.40,0.0630,83.75,103.5,9.00,9.50,33.0,38.0,11.63,3.26,3.30,18,1.074,85.5,136.5,141.5
2019,"Ponds, Shamorie",PG,71.50,180.0,24.75,0.0980,75.50,96.5,7.75,8.00,29.0,37.0,11.01,3.07,3.20,0,1.056,62.0,125.5,133.5
2019,"Poole, Jordan",SG,75.50,190.8,23.53,0.0750,78.75,99.5,8.25,8.50,28.0,35.5,10.59,3.14,3.27,NA,1.043,70.1,127.5,135.0
2019,"Porter Jr., Kevin",SG,76.00,212.6,25.88,0.0510,81.00,103.0,8.75,8.80,27.0,34.0,10.82,3.03,3.14,2,1.066,76.6,130.0,137.0
2019,"Porter, Jontay",PF,81.75,210.4,22.13,0.0850,84.00,109.5,8.75,9.50,NA,NA,NA,NA,NA,NA,1.028,83.1,NA,NA
2019,"Reddish, Cameron",SF,78.50,207.8,23.71,0.0470,84.50,105.5,9.00,9.00,NA,NA,NA,NA,NA,NA,1.076,81.0,NA,NA
2019,"Reid, Naz",PF,80.75,255.8,27.58,0.1400,87.25,109.0,9.50,9.30,26.0,32.5,12.03,3.76,3.42,3,1.080,87.9,135.0,141.5
2019,"Roby, Isaiah",PF,79.25,214.0,23.95,0.0390,85.00,106.0,9.00,10.50,32.5,35.5,10.63,3.05,3.25,9,1.073,94.5,138.5,141.5
2019,"Samanic, Luka",PF,81.50,227.2,24.05,0.0560,82.50,107.0,8.50,9.00,27.0,38.0,11.01,3.03,3.27,7,1.012,76.5,134.0,145.0
2019,"Schofield, Admiral",SF,76.00,240.6,29.28,0.0680,81.75,102.5,8.75,9.00,30.0,34.0,10.77,2.87,3.37,15,1.076,78.8,132.5,136.5
2019,"Shayok, Marial",SF-PF,76.50,196.8,23.64,0.0470,84.25,103.5,8.75,9.30,29.5,36.5,11.16,3.04,3.37,9,1.101,80.9,133.0,140.0
2019,"Shittu, Simisola",PF,80.50,227.2,24.65,0.0620,85.25,106.0,8.75,8.50,27.0,35.5,11.85,3.24,3.30,11,1.059,74.4,133.0,141.5
2019,"Washington, P.J.",PF,78.50,230.4,26.28,0.0860,86.25,106.5,9.00,10.30,NA,NA,NA,NA,NA,NA,1.099,92.3,NA,NA
2019,"Waters, Tremont",PG,69.50,172.4,25.09,0.0660,74.25,93.5,8.00,9.80,30.5,40.5,10.76,3.11,3.07,5,1.068,78.0,124.0,134.0
2019,"Weatherspoon, Quinndary",SG,75.00,206.6,25.82,0.0610,81.00,100.0,8.50,9.00,31.0,38.0,11.57,3.15,3.16,NA,1.080,76.5,131.0,138.0
2019,"White, Coby",PG,75.50,191.4,23.60,0.0430,77.00,97.5,7.75,9.00,NA,NA,NA,NA,NA,NA,1.020,69.8,NA,NA
2019,"Wilkes, Kris",SF,78.25,208.8,23.97,0.0490,82.75,103.0,8.50,9.50,27.5,35.0,10.39,3.09,3.34,4,1.058,80.8,130.5,138.0
2019,"Williams, Grant",PF,77.75,240.2,27.93,0.0540,81.75,104.5,9.00,10.50,26.0,31.5,10.83,3.27,3.33,20,1.051,94.5,130.5,136.0
2019,"Windler, Dylan",SF,78.25,195.8,22.48,0.0460,82.00,104.5,8.25,9.50,29.0,37.5,10.70,2.94,3.30,8,1.048,78.4,133.5,142.0
2018,"Alkins, Rawle",SG,74.75,217.4,27.35,0.0890,80.75,99.0,8.50,10.00,32.5,40.5,11.50,3.09,3.15,10,1.080,85.0,131.5,139.5
2018,"Allen, Grayson",SG,75.00,198.0,24.75,0.0555,79.25,97.0,8.25,10.00,32.5,40.5,10.31,3.04,3.15,NA,1.057,82.5,129.5,137.5
2018,"Antetokounmpo, Kostas",PF,81.00,194.8,20.87,0.0500,86.25,110.0,9.25,9.50,29.5,35.0,12.48,3.48,3.21,0,1.065,87.9,139.5,145.0
2018,"Bamba, Mohamed",C,83.25,225.6,22.88,0.0620,94.00,115.5,9.75,10.30,NA,NA,NA,NA,NA,NA,1.129,99.9,NA,NA
2018,"Barford, Jaylen",PG-SG,73.25,207.6,27.20,0.1165,75.50,96.5,8.00,8.30,27.0,33.0,11.39,3.21,3.31,7,1.031,66.0,123.5,129.5
2018,"Bates-Diop, Keita",SG-SF,79.25,223.8,25.05,0.0535,87.25,106.5,9.00,8.50,30.5,35.0,11.20,3.28,3.17,11,1.101,76.5,137.0,141.5
2018,"Battle, Tyus",SG,77.00,200.2,23.74,0.0400,81.00,102.0,8.50,9.30,32.0,37.5,11.04,2.87,3.07,9,1.052,78.6,134.0,139.5
2018,"Bowen, Brian",SG-SF,78.25,202.0,23.19,0.0760,82.25,103.5,9.00,10.00,30.5,34.0,11.58,3.33,3.28,0,1.051,90.0,134.0,137.5
2018,"Bridges, Miles",SF,77.25,220.4,25.96,0.0590,81.50,103.5,9.00,9.80,NA,NA,NA,NA,NA,NA,1.055,87.8,NA,NA
